    ID       Tinner_in[K]       Tinner_out[K]       Tinner_avg[K]       Velocity_inner[m_over_s]     Reynolds_inner  Prandtl_inner   Nusselt_inner   alpha_inner[W_(m^K)] Tannulus_in[K]  Tannulus_out[K]  Tannulus_avg[K]  Velocity_annulus[m_s]  Reynolds_annulus    Prandtl_annulus Nusselt_annulus alpha_annulus   LMTD[K] htc[W_m^2K] Massflow_inner[kg_s] Massflow_annulus[kg_s] dotQ[W]    friction_factor_inner dp_inner[Pa]  viscosity_inner[Pas] density_inner[kg_m^3]   heat_cap_inner[J_(kgK)]   therm_cond_inner[W_(mK)]   viscosity_inner_bf[Pas] density_inner_bf[kg_m^3]   heat_cap_inner_bf[J_(kgK)]   therm_cond_inner_bf[W_(mK)]   Reynolds_inner_bf    Prandtl_inner_bf Nusselt_inner_bf alpha_inner_bf   friction_factor_inner_bf dp_inner_bf[Pa]  Mouromtseff_number  viscosity_thermal_enhancement_ratio  PEC  Energetic_efficiency_Elcioglu  Energetic_efficiency_Lugo  Euler_number(Eu)  Energy_ratio(ER) # 
 1996   0.2916500000000000E+03   0.2944393618556927E+03   0.2930446809278457E+03   0.3863473062639382E+01   0.2083530062740545E+05   0.9335425453043722E+01   0.1602585832431907E+03   0.1354647265625000E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3127999567163292E+03   0.2264592988822671E+01   0.1721980613390581E+05   0.4329441449087083E+01   0.1011866436062211E+03   0.1274740069284762E+05   0.1975492279674810E+02   0.3993975148977167E+04   0.1941385951464914E+00   0.2206442432293439E+00   0.2305226037729608E+04   0.2518012424975916E-01   0.2771020949962525E+05   0.1482969582010201E-02   0.9996872167063816E+03   0.4256932619831476E+04   0.6762307320250537E+00   0.1004017419117598E-02   0.9981605454568779E+03   0.4184105137217513E+04   0.5988415249212331E+00   0.3072748584741751E+05   0.7015068705762121E+01   0.1950573094503830E+03   0.1460105175781250E+05   0.2329766614508810E-01   0.2559944905910627E+05   0.9277737577364430E+00   0.3691326000279511E+01  -0.3943596074566218E+58   0.7590141618390123E+00   0.8431552594140296E+00   0.1857034163419738E+01   0.8629813408929091E+02
 1997   0.2916500000000000E+03   0.2944362423884140E+03   0.2930431214102188E+03   0.3863471741331810E+01   0.2065644132476445E+05   0.9416242454470021E+01   0.1597067573540957E+03   0.1349985351562500E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128013545016548E+03   0.2264591857074353E+01   0.1722022461111517E+05   0.4329318674094861E+01   0.1011874630197700E+03   0.1274754307410953E+05   0.1975787984570716E+02   0.3988912324248552E+04   0.1941385951464914E+00   0.2206440162808641E+00   0.2302648521762014E+04   0.2522357976420204E-01   0.2775802190738350E+05   0.1495810269382530E-02   0.9996875585994707E+03   0.4256933582489937E+04   0.6762320532374400E+00   0.1004057631219468E-02   0.9981608542734249E+03   0.4184106382715618E+04   0.5988387805074302E+00   0.3072625422192378E+05   0.7015383906566444E+01   0.1950545603265401E+03   0.1460077929687500E+05   0.2329785291396209E-01   0.2559964469053509E+05   0.9245981492586748E+00   0.3789612135173885E+01  -0.3936804232114634E+58   0.7551141471394025E+00   0.8407446735223816E+00   0.1860239007609900E+01   0.8585281606329312E+02
 1998   0.2916500000000000E+03   0.2944312458900777E+03   0.2930406233236158E+03   0.3863469624976539E+01   0.2037359497407145E+05   0.9546941592834182E+01   0.1588282229372282E+03   0.1342563378906250E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128035920111823E+03   0.2264590045193339E+01   0.1722089448625640E+05   0.4329122155242976E+01   0.1011887746555377E+03   0.1274777098570151E+05   0.1976261620170606E+02   0.3980806272441044E+04   0.1941385951464914E+00   0.2206436529627627E+00   0.2298520072853153E+04   0.2529322977579864E-01   0.2783465504077752E+05   0.1516576583651682E-02   0.9996881062145006E+03   0.4256935124715006E+04   0.6762341704397667E+00   0.1004122049560796E-02   0.9981613488957443E+03   0.4184108378157427E+04   0.5988343843188006E+00   0.3072428140759260E+05   0.7015888850536118E+01   0.1950501566424715E+03   0.1460034277343750E+05   0.2329815209855195E-01   0.2559995807313374E+05   0.9195423694769580E+00   0.3948533296355651E+01  -0.3925967020242164E+58   0.7489188883738485E+00   0.8369040016365692E+00   0.1865375695965150E+01   0.8514543385591294E+02
 1999   0.2916500000000000E+03   0.2944252828372454E+03   0.2930376418906080E+03   0.3863467099390450E+01   0.2004179150447351E+05   0.9704964655432185E+01   0.1577882469463209E+03   0.1333777539062500E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128062618411386E+03   0.2264587882857470E+01   0.1722169378542402E+05   0.4328887687953053E+01   0.1011903396493672E+03   0.1274804292406355E+05   0.1976826879616504E+02   0.3971137210469385E+04   0.1941385951464914E+00   0.2206432193985314E+00   0.2293592986761561E+04   0.2537642943228608E-01   0.2792619621660222E+05   0.1541684387624909E-02   0.9996887597203569E+03   0.4256936965673822E+04   0.6762366986477629E+00   0.1004198940494194E-02   0.9981619391400037E+03   0.4184110760274125E+04   0.5988291373710302E+00   0.3072192695071637E+05   0.7016491566899664E+01   0.1950449008283180E+03   0.1459982128906250E+05   0.2329850919082034E-01   0.2560033211323950E+05   0.9135574420090358E+00   0.4140630621338366E+01  -0.3913099518487235E+58   0.7416070754403578E+00   0.8323529271280534E+00   0.1871511670631098E+01   0.8431058668905476E+02
 2000   0.2916500000000000E+03   0.2944194025230883E+03   0.2930347018024269E+03   0.3863464609100223E+01   0.1972060489369663E+05   0.9862995820014243E+01   0.1567716615482521E+03   0.1325189257812500E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128088941582490E+03   0.2264585750507307E+01   0.1722248184765585E+05   0.4328656538457420E+01   0.1011918825798856E+03   0.1274831103175455E+05   0.1977384296762625E+02   0.3961607713901847E+04   0.1941385951464914E+00   0.2206427918754353E+00   0.2288734261102555E+04   0.2545855656376257E-01   0.2801655723952430E+05   0.1566793576010259E-02   0.9996894040940991E+03   0.4256938781458967E+04   0.6762391932402967E+00   0.1004274774209057E-02   0.9981625211129020E+03   0.4184113109978847E+04   0.5988239630194261E+00   0.3071960521949489E+05   0.7017086002373038E+01   0.1950397178179284E+03   0.1459930664062500E+05   0.2329886135186273E-01   0.2560070098997675E+05   0.9077069825528155E+00   0.4332686345121290E+01  -0.3900480371172672E+58   0.7344827352133363E+00   0.8278993237604207E+00   0.1877568546577489E+01   0.8349717076056800E+02
 2001   0.2916500000000000E+03   0.2944145996077692E+03   0.2930323002897273E+03   0.3863462575190694E+01   0.1946260683887817E+05   0.9993713927693355E+01   0.1559478562662377E+03   0.1318229589843750E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128110438016015E+03   0.2264584008862642E+01   0.1722312540253409E+05   0.4328467790817434E+01   0.1011931425369122E+03   0.1274852997079060E+05   0.1977839583802050E+02   0.3953828203284410E+04   0.1941385951464914E+00   0.2206424427075813E+00   0.2284765754604622E+04   0.2552569767001741E-01   0.2809042969797735E+05   0.1587563131612914E-02   0.9996899303779094E+03   0.4256940264884430E+04   0.6762412319289673E+00   0.1004336723121502E-02   0.9981629964144921E+03   0.4184115029714929E+04   0.5988197364014012E+00   0.3071770884650654E+05   0.7017571604036869E+01   0.1950354841895502E+03   0.1459888671875000E+05   0.2329914901811100E-01   0.2560100231200428E+05   0.9029658324224744E+00   0.4491510170134633E+01  -0.3890224209309308E+58   0.7287261637946878E+00   0.8242867084828859E+00   0.1882520203163784E+01   0.8283993765599435E+02
 2002   0.2916500000000000E+03   0.2944116566796136E+03   0.2930308286219160E+03   0.3863461328882498E+01   0.1930641477860462E+05   0.1007454824387639E+02   0.1554459367052476E+03   0.1313989355468750E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128123605500044E+03   0.2264582941901211E+01   0.1722351960535544E+05   0.4328352182463850E+01   0.1011939142902075E+03   0.1274866407711594E+05   0.1978118555700097E+02   0.3949063169100716E+04   0.1941385951464914E+00   0.2206422288107649E+00   0.2282334099093977E+04   0.2556686607671318E-01   0.2813572548464322E+05   0.1600406777581597E-02   0.9996902528663846E+03   0.4256941174056878E+04   0.6762424817279361E+00   0.1004374688918674E-02   0.9981632876552097E+03   0.4184116206349470E+04   0.5988171462390202E+00   0.3071654675740938E+05   0.7017869210235375E+01   0.1950328897589683E+03   0.1459862988281250E+05   0.2329932530926464E-01   0.2560118697248049E+05   0.9000771757463060E+00   0.4589707545319352E+01  -0.3883962155501906E+58   0.7252262278428800E+00   0.8220840757236187E+00   0.1885556373157597E+01   0.8244035496267564E+02
 2003   0.2916500000000000E+03   0.2944447609322206E+03   0.2930473804661098E+03   0.3863475350013951E+01   0.2083622786826085E+05   0.9242754838889974E+01   0.1596260210033678E+03   0.1362767578125000E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3127975397621670E+03   0.2264594945501972E+01   0.1721908252775691E+05   0.4329653758607685E+01   0.1011852266836728E+03   0.1274715449051411E+05   0.1974980483184139E+02   0.4002741305202249E+04   0.1941385951464914E+00   0.2206446356195185E+00   0.2309687119103112E+04   0.2517990013572360E-01   0.2770997927245460E+05   0.1482903587820061E-02   0.9996866248405329E+03   0.4256930953696409E+04   0.6829801606094319E+00   0.1003947817610373E-02   0.9981600108358961E+03   0.4184102981660282E+04   0.5988462754155253E+00   0.3072961785135951E+05   0.7014523141485992E+01   0.1950620681536225E+03   0.1460152441406250E+05   0.2329734286027012E-01   0.2559911043503306E+05   0.9333050026013310E+00   0.3395695022332307E+01  -0.3943627296254491E+58   0.7559960677883085E+00   0.8398081165415008E+00   0.1857017635009615E+01   0.8595826878216009E+02
 2004   0.2916500000000000E+03   0.2944416480672268E+03   0.2930458242087013E+03   0.3863474031337036E+01   0.2065736164159575E+05   0.9322769163974208E+01   0.1590763767285427E+03   0.1358077734375000E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3127989346224580E+03   0.2264593816313681E+01   0.1721950013230085E+05   0.4329531229227188E+01   0.1011860444183908E+03   0.1274729657855088E+05   0.1975275561857217E+02   0.3997686579782465E+04   0.1941385951464914E+00   0.2206444091704794E+00   0.2307115060327717E+04   0.2522335501044018E-01   0.2775779102350478E+05   0.1495743628763499E-02   0.9996869660525259E+03   0.4256931914170628E+04   0.6829814915192447E+00   0.1003987941272766E-02   0.9981603190484713E+03   0.4184104224254377E+04   0.5988435368189424E+00   0.3072838876424036E+05   0.7014837646064342E+01   0.1950593248160242E+03   0.1460125195312500E+05   0.2329752922868740E-01   0.2559930564608653E+05   0.9301104718519294E+00   0.3486119828195372E+01  -0.3936835434811123E+58   0.7521115495052466E+00   0.8374070953255424E+00   0.1860222432019963E+01   0.8551470726853141E+02
 2005   0.2916500000000000E+03   0.2944366621061166E+03   0.2930433313989055E+03   0.3863471919241134E+01   0.2037450434352917E+05   0.9452170178945371E+01   0.1582013155947827E+03   0.1350611328125000E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128011673981707E+03   0.2264592008573334E+01   0.1722016859506522E+05   0.4329335108021168E+01   0.1011873533366373E+03   0.1274752401552346E+05   0.1975748198010415E+02   0.3989593428547492E+04   0.1941385951464914E+00   0.2206440466603519E+00   0.2302995321077439E+04   0.2529300399066144E-01   0.2783442309814589E+05   0.1516508894720348E-02   0.9996875125647795E+03   0.4256933452862409E+04   0.6829836242134545E+00   0.1004052216521667E-02   0.9981608126927516E+03   0.4184106214999425E+04   0.5988391500448069E+00   0.3072642005878894E+05   0.7015341463593219E+01   0.1950549304967564E+03   0.1460081640625000E+05   0.2329782776523845E-01   0.2559961834842356E+05   0.9250245264003591E+00   0.3632331210565582E+01  -0.3925998193215120E+58   0.7459409070630646E+00   0.8335816623307331E+00   0.1865359044311281E+01   0.8481011528437037E+02
 2006   0.2916500000000000E+03   0.2944307115089387E+03   0.2930403562145320E+03   0.3863469398695816E+01   0.2004268798954107E+05   0.9608623726003643E+01   0.1571654510640780E+03   0.1341772851562500E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128038316225707E+03   0.2264589851144976E+01   0.1722096622187198E+05   0.4329101111340707E+01   0.1011889151134104E+03   0.1274779539198245E+05   0.1976312276039315E+02   0.3979939550696057E+04   0.1941385951464914E+00   0.2206436140534393E+00   0.2298078530390324E+04   0.2537620241685680E-01   0.2792596301103012E+05   0.1541615429956501E-02   0.9996881647655396E+03   0.4256935289633238E+04   0.6829861709606565E+00   0.1004128937906690E-02   0.9981614017798121E+03   0.4184108591547352E+04   0.5988339142472430E+00   0.3072407046668728E+05   0.7015942845184377E+01   0.1950496857730419E+03   0.1460029589843750E+05   0.2329818408988464E-01   0.2559999158271745E+05   0.9190038756037091E+00   0.3809067704968933E+01  -0.3913130655522676E+58   0.7386581472557108E+00   0.8290486454999585E+00   0.1871494928243189E+01   0.8397856103816027E+02
 2007   0.2916500000000000E+03   0.2944248434360259E+03   0.2930374221813662E+03   0.3863466913284713E+01   0.1972148884490438E+05   0.9765085295562123E+01   0.1561528845070364E+03   0.1333133203125000E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128064585077634E+03   0.2264587723558164E+01   0.1722175266363817E+05   0.4328870417423933E+01   0.1011904549279152E+03   0.1274806295535983E+05   0.1976868532090897E+02   0.3970424941865718E+04   0.1941385951464914E+00   0.2206431874590126E+00   0.2293229922970798E+04   0.2545832834037153E-01   0.2801632279394795E+05   0.1566723349614843E-02   0.9996888078760205E+03   0.4256937101353043E+04   0.6829886839352604E+00   0.1004204607145343E-02   0.9981619826330954E+03   0.4184110935843375E+04   0.5988287507036618E+00   0.3072175344794838E+05   0.7016535985695175E+01   0.1950445135109639E+03   0.1459978320312500E+05   0.2329853550667962E-01   0.2560035967814373E+05   0.9131184926360074E+00   0.3985768299892844E+01  -0.3900511471653046E+58   0.7315621156813370E+00   0.8246127132080262E+00   0.1877551715102400E+01   0.8316835336731059E+02
 2008   0.2916500000000000E+03   0.2944200503949098E+03   0.2930350256196881E+03   0.3863464883364098E+01   0.1946348070457815E+05   0.9894505074776667E+01   0.1553323359384073E+03   0.1326131835937500E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128086037096451E+03   0.2264585985809122E+01   0.1722239489355944E+05   0.4328682042240955E+01   0.1011917123373011E+03   0.1274828144935832E+05   0.1977322882548794E+02   0.3962657376523200E+04   0.1941385951464914E+00   0.2206428390506002E+00   0.2289269578215886E+04   0.2552546845682983E-01   0.2809019423635370E+05   0.1587491853664827E-02   0.9996893331270530E+03   0.4256938581453584E+04   0.6829907376404678E+00   0.1004266421547606E-02   0.9981624570194030E+03   0.4184112851155354E+04   0.5988245329234372E+00   0.3071986092809204E+05   0.7017020528312893E+01   0.1950402886714565E+03   0.1459936328125000E+05   0.2329882256432394E-01   0.2560066036125437E+05   0.9083490905666102E+00   0.4131895716009395E+01  -0.3890255280076470E+58   0.7258284181546892E+00   0.8210144321285050E+00   0.1882503298691200E+01   0.8251371248401064E+02
 2009   0.2916500000000000E+03   0.2944171134267895E+03   0.2930335569904809E+03   0.3863463639503853E+01   0.1930728253161853E+05   0.9974536516462251E+01   0.1548324005900915E+03   0.1321866113281250E+05   0.3140500000000000E+03  -0.9255963134931783E+62   0.3128099177322252E+03   0.2264584921238689E+01   0.1722278828321110E+05   0.4328566662466873E+01   0.1011924825270445E+03   0.1274841528255366E+05   0.1977601289127888E+02   0.3957899509539435E+04   0.1941385951464914E+00   0.2206426256198914E+00   0.2286842849122038E+04   0.2556663625541214E-01   0.2813548939878006E+05   0.1600334848359945E-02   0.9996896549817242E+03   0.4256939488585188E+04   0.6829919966405309E+00   0.1004304304786152E-02   0.9981627476984385E+03   0.4184114025074305E+04   0.5988219481852111E+00   0.3071870120370591E+05   0.7017317484492994E+01   0.1950376996348658E+03   0.1459910644531250E+05   0.2329899848194811E-01   0.2560084462959563E+05   0.9054431640956193E+00   0.4222243970128084E+01  -0.3883993208153304E+58   0.7223423893244397E+00   0.8188205390150056E+00   0.1885539423836645E+01   0.8211570579364638E+02
